DDI,no.,FisherMode,method,isTest,accuracy,precision,recall
ATP-synt_int_ATP-synt_ab,165,FisherM1,DL,True,0.83333333333333337,0.625,0.66666666666666663
ATP-synt_int_ATP-synt_ab,165,FisherM1,DL_U,False,0.88421052631578945,0.84848484848484851,0.86387434554973819
ATP-synt_int_ATP-synt_ab,165,FisherM1,DL_U,True,0.83333333333333337,0.83333333333333337,0.83333333333333337
ATP-synt_int_ATP-synt_ab,166,FisherM1,SVM,True,0.58823529411764708,0.52631578947368418,0.52941176470588236
ATP-synt_int_ATP-synt_ab,166,FisherM1,SVM,False,0.54746835443037978,0.5562700964630225,0.555379746835443
ATP-synt_int_ATP-synt_ab,166,FisherM1,DL,False,0.953125,0.9631578947368421,0.95778364116094983
ATP-synt_int_ATP-synt_ab,166,FisherM1,DL,True,0.94117647058823528,0.88888888888888884,0.91176470588235292
ATP-synt_int_ATP-synt_ab,166,FisherM1,DL_U,False,0.96354166666666663,0.92964824120603018,0.9445910290237467
ATP-synt_int_ATP-synt_ab,166,FisherM1,DL_U,True,0.94117647058823528,0.80000000000000004,0.8529411764705882
ATP-synt_int_ATP-synt_ab,167,FisherM1,SVM,True,0.69999999999999996,0.69999999999999996,0.69999999999999996
ATP-synt_int_ATP-synt_ab,167,FisherM1,SVM,False,0.56643356643356646,0.57446808510638303,0.57342657342657344
ATP-synt_int_ATP-synt_ab,167,FisherM1,DL,False,1.0,0.90673575129533679,0.94752186588921283
ATP-synt_int_ATP-synt_ab,167,FisherM1,DL,True,0.80000000000000004,0.72727272727272729,0.75
ATP-synt_int_ATP-synt_ab,167,FisherM1,DL_U,False,0.98285714285714287,0.9197860962566845,0.94752186588921283
ATP-synt_int_ATP-synt_ab,167,FisherM1,DL_U,True,0.69999999999999996,0.69999999999999996,0.69999999999999996
ATP-synt_int_ATP-synt_ab,168,FisherM1,SVM,True,0.42857142857142855,0.5,0.5
ATP-synt_int_ATP-synt_ab,168,FisherM1,SVM,False,0.55369127516778527,0.59566787003610111,0.58892617449664431
ATP-synt_int_ATP-synt_ab,168,FisherM1,DL,False,0.94444444444444442,0.91891891891891897,0.92997198879551823
ATP-synt_int_ATP-synt_ab,168,FisherM1,DL,True,0.8571428571428571,0.66666666666666663,0.7142857142857143
ATP-synt_int_ATP-synt_ab,168,FisherM1,DL_U,False,0.91111111111111109,0.91111111111111109,0.91036414565826329
ATP-synt_int_ATP-synt_ab,168,FisherM1,DL_U,True,0.8571428571428571,0.75,0.7857142857142857
ATP-synt_int_ATP-synt_ab,169,FisherM1,SVM,True,0.5714285714285714,0.5714285714285714,0.5714285714285714
ATP-synt_int_ATP-synt_ab,169,FisherM1,SVM,False,0.48148148148148145,0.55859375,0.5505050505050505
ATP-synt_int_ATP-synt_ab,169,FisherM1,DL,False,0.95604395604395609,0.91099476439790572,0.9297752808988764
ATP-synt_int_ATP-synt_ab,169,FisherM1,DL,True,0.8571428571428571,0.8571428571428571,0.8571428571428571
ATP-synt_int_ATP-synt_ab,169,FisherM1,DL_U,False,0.93956043956043955,0.94475138121546964,0.9410112359550562
ATP-synt_int_ATP-synt_ab,169,FisherM1,DL_U,True,0.8571428571428571,0.8571428571428571,0.8571428571428571
ATP-synt_int_ATP-synt_ab,170,FisherM1,SVM,True,0.65000000000000002,0.59090909090909094,0.59999999999999998
ATP-synt_int_ATP-synt_ab,170,FisherM1,SVM,False,0.52522255192878342,0.58223684210526316,0.5741839762611276
ATP-synt_int_ATP-synt_ab,170,FisherM1,DL,False,0.94387755102040816,0.95360824742268036,0.95049504950495045
ATP-synt_int_ATP-synt_ab,170,FisherM1,DL,True,0.94999999999999996,0.79166666666666663,0.84999999999999998
ATP-synt_int_ATP-synt_ab,170,FisherM1,DL_U,False,0.98469387755102045,0.92788461538461542,0.95544554455445541
