DDI,no.,FisherMode,method,isTest,recall,precision,accuracy
Skp1_int_Skp1_POZ,4,FisherM1ONLY,Sda_new,True,0.69387755102040816,0.69672131147540983,0.69591836734693879
Skp1_int_Skp1_POZ,4,FisherM1ONLY,SAE_SVM,True,0.7795918367346939,0.66550522648083621,0.69387755102040816
Skp1_int_Skp1_POZ,4,FisherM1ONLY,SAE_SVM,False,0.76376877560309508,0.68911704312114985,0.70960400546199365
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL,False,0.80169100691775552,0.51916376306620204,0.53566009104704093
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL,True,0.80000000000000004,0.52546916890080431,0.53877551020408165
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S,False,0.86395080707148353,0.50133809099018734,0.50872534142640369
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S,True,0.86530612244897964,0.5059665871121718,0.51020408163265307
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S_new,False,0.45810914681014603,0.56439393939393945,0.55804248861911987
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S_new,True,0.45714285714285713,0.53588516746411485,0.53061224489795922
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S_new_contraction,False,0.44811683320522677,0.54896421845574384,0.54590288315629742
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S_new_contraction,True,0.44897959183673469,0.53398058252427183,0.52857142857142858
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S_new_sparsity,False,0.43889315910837817,0.55544747081712065,0.54969650986342944
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S_new_sparsity,True,0.41632653061224489,0.53968253968253976,0.53061224489795922
Skp1_int_Skp1_POZ,4,FisherM1ONLY,l2_reg,False,0.0,0.0,0.50644916540212448
Skp1_int_Skp1_POZ,4,FisherM1ONLY,l2_reg,True,0.0,0.0,0.5
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S_new_Drop_out,False,0.0,0.0,0.50644916540212448
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_S_new_Drop_out,True,0.0,0.0,0.5
Skp1_int_Skp1_POZ,5,FisherM1ONLY,SVM,True,0.54245283018867929,0.55555555555555558,0.55424528301886788
Skp1_int_Skp1_POZ,5,FisherM1ONLY,SVM,False,0.57130044843049332,0.55828220858895705,0.55964125560538114
Skp1_int_Skp1_POZ,5,FisherM1ONLY,SVM_RBF,True,0.61792452830188682,0.53688524590163933,0.54245283018867929
Skp1_int_Skp1_POZ,5,FisherM1ONLY,SVM_RBF,False,0.63632286995515697,0.54201680672268904,0.54932735426008972
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_xy,False,0.36956521739130432,0.57060185185185186,0.547085201793722
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_xy,True,0.3632075471698113,0.56617647058823528,0.54245283018867929
Skp1_int_Skp1_POZ,5,FisherM1ONLY,Sda_xy_with_first,False,0.36956521739130432,0.56407322654462244,0.5433482810164425
Skp1_int_Skp1_POZ,5,FisherM1ONLY,Sda_xy_with_first,True,0.3632075471698113,0.56204379562043794,0.54009433962264153
Skp1_int_Skp1_POZ,5,FisherM1ONLY,Sda_new,False,0.69940029985007501,0.69162342475908078,0.69469357249626307
Skp1_int_Skp1_POZ,5,FisherM1ONLY,Sda_new,True,0.67452830188679247,0.65296803652968038,0.65801886792452835
Skp1_int_Skp1_POZ,5,FisherM1ONLY,SAE_SVM,True,0.74056603773584906,0.66808510638297869,0.68632075471698117
Skp1_int_Skp1_POZ,5,FisherM1ONLY,SAE_SVM,False,0.76636771300448425,0.69050505050505051,0.71143497757847529
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL,False,0.87706146926536732,0.51293292415607195,0.523542600896861
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL,True,0.8632075471698113,0.5083333333333333,0.51415094339622647
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S,False,1.0,0.49850523168908811,0.49850523168908817
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S,True,1.0,0.5,0.5
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S_new,False,0.31259370314842577,0.55898123324396787,0.53437967115097162
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S_new,True,0.30660377358490565,0.55555555555555558,0.53066037735849059
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S_new_contraction,False,0.31109445277361319,0.55779569892473113,0.53363228699551568
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S_new_contraction,True,0.30660377358490565,0.55555555555555558,0.53066037735849059
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S_new_sparsity,False,0.43103448275862066,0.54399243140964992,0.53624813153961137
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S_new_sparsity,True,0.42924528301886794,0.54166666666666663,0.53301886792452835
Skp1_int_Skp1_POZ,5,FisherM1ONLY,l2_reg,False,0.0,0.0,0.50149476831091178
Skp1_int_Skp1_POZ,5,FisherM1ONLY,l2_reg,True,0.0,0.0,0.5
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S_new_Drop_out,False,0.0,0.0,0.50149476831091178
Skp1_int_Skp1_POZ,5,FisherM1ONLY,DL_S_new_Drop_out,True,0.0,0.0,0.5
Skp1_int_Skp1_POZ,6,FisherM1ONLY,SVM,True,0.58704453441295545,0.58704453441295545,0.58704453441295545
Skp1_int_Skp1_POZ,6,FisherM1ONLY,SVM,False,0.5804100227790433,0.55877192982456136,0.56104783599088837
Skp1_int_Skp1_POZ,6,FisherM1ONLY,SVM_RBF,True,0.67206477732793524,0.53205128205128205,0.54048582995951422
Skp1_int_Skp1_POZ,6,FisherM1ONLY,SVM_RBF,False,0.63052391799544416,0.53936087295401403,0.54601366742596813
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_xy,False,0.68745247148288968,0.67513069454817032,0.67881548974943051
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_xy,True,0.71255060728744934,0.6875,0.69433198380566796
Skp1_int_Skp1_POZ,6,FisherM1ONLY,Sda_xy_with_first,False,0.68745247148288968,0.67412378821774799,0.67805618830675773
Skp1_int_Skp1_POZ,6,FisherM1ONLY,Sda_xy_with_first,True,0.71255060728744934,0.6875,0.69433198380566796
Skp1_int_Skp1_POZ,6,FisherM1ONLY,Sda_new,False,0.72699619771863122,0.67609618104667613,0.68982536066818523
Skp1_int_Skp1_POZ,6,FisherM1ONLY,Sda_new,True,0.73684210526315785,0.67407407407407405,0.69028340080971662
Skp1_int_Skp1_POZ,6,FisherM1ONLY,SAE_SVM,True,0.78947368421052633,0.73308270676691734,0.75101214574898789
Skp1_int_Skp1_POZ,6,FisherM1ONLY,SAE_SVM,False,0.78587699316628701,0.71369466280513028,0.73530751708428244
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL,False,0.21444866920152092,0.55731225296442688,0.52277904328018221
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL,True,0.19433198380566802,0.47524752475247523,0.48987854251012147
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S,False,0.21596958174904943,0.56237623762376243,0.52467729688686404
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S,True,0.19433198380566802,0.5161290322580645,0.50607287449392713
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S_new,False,0.87452471482889738,0.51293487957181083,0.52277904328018221
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S_new,True,0.86234817813765186,0.51699029126213591,0.52834008097165996
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S_new_contraction,False,0.87452471482889738,0.51247771836007128,0.52201974183750954
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S_new_contraction,True,0.86234817813765186,0.51699029126213591,0.52834008097165996
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S_new_sparsity,False,0.81901140684410645,0.51408114558472551,0.5231586940015186
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S_new_sparsity,True,0.77732793522267207,0.5133689839572193,0.52024291497975705
Skp1_int_Skp1_POZ,6,FisherM1ONLY,l2_reg,False,1.0,0.49924069855732733,0.49924069855732728
Skp1_int_Skp1_POZ,6,FisherM1ONLY,l2_reg,True,1.0,0.5,0.5
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S_new_Drop_out,False,1.0,0.49924069855732733,0.49924069855732728
Skp1_int_Skp1_POZ,6,FisherM1ONLY,DL_S_new_Drop_out,True,1.0,0.5,0.5
Skp1_int_Skp1_POZ,7,FisherM1ONLY,SVM,True,0.60816326530612241,0.53214285714285714,0.53673469387755102
Skp1_int_Skp1_POZ,7,FisherM1ONLY,SVM,False,0.59808830223031406,0.54887218045112784,0.55325443786982254
Skp1_int_Skp1_POZ,7,FisherM1ONLY,SVM_RBF,True,0.64489795918367343,0.52491694352159468,0.53061224489795922
Skp1_int_Skp1_POZ,7,FisherM1ONLY,SVM_RBF,False,0.63313609467455623,0.54335937499999998,0.55052344105598539
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_xy,False,0.68381240544629351,0.65697674418604646,0.66236722306525042
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_xy,True,0.68571428571428572,0.62686567164179108,0.63877551020408163
Skp1_int_Skp1_POZ,7,FisherM1ONLY,Sda_xy_with_first,False,0.69364599092284418,0.66066282420749278,0.66767830045523524
Skp1_int_Skp1_POZ,7,FisherM1ONLY,Sda_xy_with_first,True,0.70204081632653059,0.62773722627737227,0.6428571428571429
Skp1_int_Skp1_POZ,7,FisherM1ONLY,Sda_new,False,0.72844175491679275,0.6796047988708539,0.69157814871016687
Skp1_int_Skp1_POZ,7,FisherM1ONLY,Sda_new,True,0.75102040816326532,0.65714285714285714,0.67959183673469392
Skp1_int_Skp1_POZ,7,FisherM1ONLY,SAE_SVM,True,0.77142857142857146,0.69741697416974169,0.71836734693877546
Skp1_int_Skp1_POZ,7,FisherM1ONLY,SAE_SVM,False,0.74101046882111976,0.69811320754716977,0.71028675466545288
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL,False,0.65733736762481088,0.52923264311814855,0.53490136570561453
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL,True,0.65306122448979587,0.51446945337620575,0.51836734693877551
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S,False,0.57337367624810898,0.54571634269258462,0.54666160849772383
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S,True,0.57959183673469383,0.52788104089219334,0.53061224489795922
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S_new,False,0.61119515885022691,0.54374158815612383,0.54779969650986338
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S_new,True,0.60408163265306125,0.5266903914590747,0.53061224489795922
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S_new_contraction,False,0.61119515885022691,0.54119223040857334,0.54514415781487102
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S_new_contraction,True,0.60408163265306125,0.52482269503546097,0.52857142857142858
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S_new_sparsity,False,0.60136157337367624,0.54008152173913049,0.54324734446130496
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S_new_sparsity,True,0.59591836734693882,0.51773049645390068,0.52040816326530615
Skp1_int_Skp1_POZ,7,FisherM1ONLY,l2_reg,False,1.0,0.50151745068285281,0.50151745068285281
Skp1_int_Skp1_POZ,7,FisherM1ONLY,l2_reg,True,1.0,0.5,0.5
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S_new_Drop_out,False,1.0,0.50189825360668183,0.50227617602427921
Skp1_int_Skp1_POZ,7,FisherM1ONLY,DL_S_new_Drop_out,True,1.0,0.50102249488752559,0.50204081632653064
Skp1_int_Skp1_POZ,8,FisherM1ONLY,SVM,True,0.62083333333333335,0.52836879432624118,0.53333333333333333
Skp1_int_Skp1_POZ,8,FisherM1ONLY,SVM,False,0.57629427792915533,0.53612167300380231,0.53882833787465945
Skp1_int_Skp1_POZ,8,FisherM1ONLY,SVM_RBF,True,0.64583333333333337,0.53819444444444442,0.54583333333333328
Skp1_int_Skp1_POZ,8,FisherM1ONLY,SVM_RBF,False,0.63215258855585832,0.5418450759050214,0.54881925522252495
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_xy,False,0.63130173062452977,0.62565249813571966,0.62452687358062076
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_xy,True,0.625,0.61475409836065575,0.6166666666666667
Skp1_int_Skp1_POZ,8,FisherM1ONLY,Sda_xy_with_first,False,0.6320541760722348,0.60649819494584833,0.60862982588947767
Skp1_int_Skp1_POZ,8,FisherM1ONLY,Sda_xy_with_first,True,0.625,0.58139534883720934,0.58750000000000002
Skp1_int_Skp1_POZ,8,FisherM1ONLY,Sda_new,False,0.81113619262603465,0.63374485596707819,0.66919000757002267
Skp1_int_Skp1_POZ,8,FisherM1ONLY,Sda_new,True,0.81666666666666665,0.61442006269592475,0.65208333333333335
Skp1_int_Skp1_POZ,8,FisherM1ONLY,SAE_SVM,True,0.79583333333333328,0.6387959866220736,0.67291666666666672
Skp1_int_Skp1_POZ,8,FisherM1ONLY,SAE_SVM,False,0.77974568574023617,0.66653726708074534,0.69482288828337879
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL,False,0.3438675696012039,0.54993983152827919,0.52838758516275552
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL,True,0.33333333333333331,0.52287581699346408,0.51458333333333328
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S,False,0.30474040632054178,0.55102040816326525,0.52535957607872819
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S,True,0.27916666666666667,0.5234375,0.51249999999999996
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S_new,False,0.5771256583897667,0.54903364352183248,0.5488266464799394
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S_new,True,0.56666666666666665,0.54183266932270913,0.54374999999999996
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S_new_contraction,False,0.54251316779533487,0.54251316779533487,0.53974261922785771
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S_new_contraction,True,0.52500000000000002,0.53389830508474578,0.53333333333333333
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S_new_sparsity,False,0.63882618510158018,0.54633204633204635,0.55147615442846332
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S_new_sparsity,True,0.63749999999999996,0.534965034965035,0.54166666666666663
Skp1_int_Skp1_POZ,8,FisherM1ONLY,l2_reg,False,1.0,0.50302800908402723,0.50302800908402723
Skp1_int_Skp1_POZ,8,FisherM1ONLY,l2_reg,True,1.0,0.5,0.5
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S_new_Drop_out,False,0.49435665914221216,0.54163231657048638,0.53520060560181681
Skp1_int_Skp1_POZ,8,FisherM1ONLY,DL_S_new_Drop_out,True,0.47499999999999998,0.51351351351351349,0.51249999999999996
Skp1_int_Skp1_POZ,9,FisherM1ONLY,SVM,True,0.59999999999999998,0.5418060200668896,0.54629629629629628
Skp1_int_Skp1_POZ,9,FisherM1ONLY,SVM,False,0.59208103130755063,0.54376321353065538,0.54765193370165743
Skp1_int_Skp1_POZ,9,FisherM1ONLY,SVM_RBF,True,0.57407407407407407,0.56776556776556775,0.56851851851851853
Skp1_int_Skp1_POZ,9,FisherM1ONLY,SVM_RBF,False,0.63950276243093918,0.53753869969040247,0.54465930018416209
Skp1_int_Skp1_POZ,9,FisherM1ONLY,DL_xy,False,0.80981132075471696,0.68518518518518523,0.71412125863392173
Skp1_int_Skp1_POZ,9,FisherM1ONLY,DL_xy,True,0.81851851851851853,0.63142857142857145,0.67037037037037039
Skp1_int_Skp1_POZ,9,FisherM1ONLY,Sda_xy_with_first,False,0.80981132075471696,0.68650031989763272,0.71527244819646973
Skp1_int_Skp1_POZ,9,FisherM1ONLY,Sda_xy_with_first,True,0.81851851851851853,0.63142857142857145,0.67037037037037039
Skp1_int_Skp1_POZ,9,FisherM1ONLY,Sda_new,False,0.82113207547169809,0.72100728959575877,0.74750575594781277
Skp1_int_Skp1_POZ,9,FisherM1ONLY,Sda_new,True,0.81111111111111112,0.69303797468354433,0.72592592592592597
Skp1_int_Skp1_POZ,9,FisherM1ONLY,SAE_SVM,True,0.77777777777777779,0.69999999999999996,0.72222222222222221
Skp1_int_Skp1_POZ,9,FisherM1ONLY,SAE_SVM,False,0.76243093922651939,0.68656716417910446,0.70718232044198892
