DDI,no.,FisherMode,method,isTest,accuracy,precision,recall
AICARFT_IMPCHas_int_MGS,39,FisherM1,SVM,True,0.66666666666666663,1.0,0.75
AICARFT_IMPCHas_int_MGS,39,FisherM1,SVM,False,0.58165137614678897,0.55226480836236935,0.55504587155963303
AICARFT_IMPCHas_int_MGS,39,FisherM1,DL,False,0.94613583138173307,0.88209606986899558,0.91169724770642202
AICARFT_IMPCHas_int_MGS,39,FisherM1,DL,True,1.0,0.75,0.75
AICARFT_IMPCHas_int_MGS,39,FisherM1,DL_U,False,0.95081967213114749,0.88840262582056895,0.91743119266055051
AICARFT_IMPCHas_int_MGS,39,FisherM1,DL_U,True,1.0,0.75,0.75
AICARFT_IMPCHas_int_MGS,40,FisherM1,SVM,True,0.45614035087719296,0.56521739130434778,0.55263157894736847
AICARFT_IMPCHas_int_MGS,40,FisherM1,SVM,False,0.6172344689378757,0.59344894026974948,0.59638554216867468
AICARFT_IMPCHas_int_MGS,40,FisherM1,DL,False,0.92583120204603575,0.90954773869346739,0.91834170854271358
AICARFT_IMPCHas_int_MGS,40,FisherM1,DL,True,0.26315789473684209,0.45454545454545447,0.47368421052631576
AICARFT_IMPCHas_int_MGS,40,FisherM1,DL_U,False,0.89002557544757033,0.92307692307692313,0.90954773869346739
AICARFT_IMPCHas_int_MGS,40,FisherM1,DL_U,True,0.17543859649122806,0.52631578947368418,0.50877192982456143
AICARFT_IMPCHas_int_MGS,41,FisherM1,SVM,True,0.52702702702702697,0.53424657534246578,0.53378378378378377
AICARFT_IMPCHas_int_MGS,41,FisherM1,SVM,False,0.58441558441558439,0.57377049180327866,0.57513914656771803
AICARFT_IMPCHas_int_MGS,41,FisherM1,DL,False,0.95194508009153322,0.9102844638949672,0.92807424593967514
AICARFT_IMPCHas_int_MGS,41,FisherM1,DL,True,0.93243243243243246,0.75,0.81081081081081086
AICARFT_IMPCHas_int_MGS,41,FisherM1,DL_U,False,0.8787185354691075,0.8951048951048951,0.88631090487238984
AICARFT_IMPCHas_int_MGS,41,FisherM1,DL_U,True,0.86486486486486491,0.76190476190476186,0.79729729729729726
AICARFT_IMPCHas_int_MGS,42,FisherM1,SVM,True,0.5714285714285714,0.80000000000000004,0.7142857142857143
AICARFT_IMPCHas_int_MGS,42,FisherM1,SVM,False,0.58070500927643787,0.55300353356890464,0.55483271375464682
AICARFT_IMPCHas_int_MGS,42,FisherM1,DL,False,0.93488372093023253,0.88546255506607929,0.90697674418604646
AICARFT_IMPCHas_int_MGS,42,FisherM1,DL,True,1.0,0.875,0.9285714285714286
AICARFT_IMPCHas_int_MGS,42,FisherM1,DL_U,False,0.95581395348837206,0.81225296442687744,0.86744186046511629
AICARFT_IMPCHas_int_MGS,42,FisherM1,DL_U,True,1.0,0.875,0.9285714285714286
AICARFT_IMPCHas_int_MGS,43,FisherM1,SVM,True,0.5,0.66666666666666663,0.625
AICARFT_IMPCHas_int_MGS,43,FisherM1,SVM,False,0.51810584958217265,0.60586319218241047,0.59052924791086348
AICARFT_IMPCHas_int_MGS,43,FisherM1,DL,False,0.98576512455516019,0.85230769230769232,0.90940766550522645
AICARFT_IMPCHas_int_MGS,43,FisherM1,DL,True,0.875,0.77777777777777779,0.8125
AICARFT_IMPCHas_int_MGS,43,FisherM1,DL_U,False,0.96797153024911031,0.84999999999999998,0.9006968641114983
AICARFT_IMPCHas_int_MGS,43,FisherM1,DL_U,True,0.875,1.0,0.9375
AICARFT_IMPCHas_int_MGS,44,FisherM1,SVM,True,0.59154929577464788,0.48837209302325574,0.4859154929577465
AICARFT_IMPCHas_int_MGS,44,FisherM1,SVM,False,0.57560975609756093,0.55791962174940901,0.55867970660146704
AICARFT_IMPCHas_int_MGS,44,FisherM1,DL,False,0.96923076923076923,0.86538461538461542,0.90978593272171249
AICARFT_IMPCHas_int_MGS,44,FisherM1,DL,True,0.971830985915493,0.73404255319148937,0.8098591549295775
AICARFT_IMPCHas_int_MGS,44,FisherM1,DL_U,False,0.99384615384615382,0.83033419023136246,0.89602446483180431
AICARFT_IMPCHas_int_MGS,44,FisherM1,DL_U,True,1.0,0.73958333333333337,0.823943661971831
AICARFT_IMPCHas_int_MGS,45,FisherM1,SVM,True,0.65753424657534243,0.50526315789473686,0.50684931506849318
AICARFT_IMPCHas_int_MGS,45,FisherM1,SVM,False,0.62112932604735882,0.57023411371237454,0.57650273224043713
AICARFT_IMPCHas_int_MGS,45,FisherM1,DL,False,0.94266055045871555,0.90131578947368418,0.92027334851936216
AICARFT_IMPCHas_int_MGS,45,FisherM1,DL,True,0.9452054794520548,0.72631578947368425,0.79452054794520544
AICARFT_IMPCHas_int_MGS,45,FisherM1,DL_U,False,0.98623853211009171,0.81749049429657794,0.88382687927107062
AICARFT_IMPCHas_int_MGS,45,FisherM1,DL_U,True,0.95890410958904104,0.67961165048543692,0.75342465753424659
AICARFT_IMPCHas_int_MGS,46,FisherM1,SVM,True,0.5,0.59999999999999998,0.58333333333333337
AICARFT_IMPCHas_int_MGS,46,FisherM1,SVM,False,0.56211812627291247,0.57261410788381739,0.57128309572301428
AICARFT_IMPCHas_int_MGS,46,FisherM1,DL,False,0.87435897435897436,0.86111111111111116,0.86751592356687901
AICARFT_IMPCHas_int_MGS,46,FisherM1,DL,True,1.0,0.75,0.83333333333333337
AICARFT_IMPCHas_int_MGS,46,FisherM1,DL_U,False,0.94615384615384612,0.88066825775656321,0.90955414012738856
AICARFT_IMPCHas_int_MGS,46,FisherM1,DL_U,True,1.0,0.75,0.83333333333333337
AICARFT_IMPCHas_int_MGS,47,FisherM1,SVM,True,0.7142857142857143,0.625,0.6428571428571429
AICARFT_IMPCHas_int_MGS,47,FisherM1,SVM,False,0.59459459459459463,0.59313725490196079,0.5923645320197044
AICARFT_IMPCHas_int_MGS,47,FisherM1,DL,False,0.95718654434250761,0.90462427745664742,0.92758089368258856
AICARFT_IMPCHas_int_MGS,47,FisherM1,DL,True,1.0,0.875,0.9285714285714286
AICARFT_IMPCHas_int_MGS,47,FisherM1,DL_U,False,0.92354740061162077,0.9320987654320988,0.92758089368258856
AICARFT_IMPCHas_int_MGS,47,FisherM1,DL_U,True,1.0,1.0,1.0
