no.,method,isTest,recall,precision,accuracy
4,SVM,False,0.59656576385200921,0.61339643247178743,0.6125143008008449
4,SVM_RBF,True,0.29810901001112344,0.9162393162393162,0.63091216216216217
4,SVM_RBF,False,1.0,1.0,1.0
4,SVM_POLY,True,0.58008898776418238,0.89451114922813035,0.75281531531531531
4,SVM_POLY,False,0.75376172773942296,0.9906933457422058,0.87406494763706766
4,Log,True,0.54838709677419351,0.54057017543859653,0.53547297297297303
4,Log,False,0.68295273499734466,0.65937446590326443,0.66698935140367865
4,DL,True,0.87374860956618461,0.86604189636163176,0.86768018018018023
4,DL,False,0.99982297751814475,0.9996460176991151,0.99973598521517204
4,SAE_SVM,True,0.68464961067853169,0.66325431034482762,0.6644144144144144
4,SAE_SVM,False,0.69552133120906356,0.68772973919131808,0.69163073132095398
4,SAE_SVM_RBF,True,0.7992213570634038,0.76436170212765953,0.77364864864864868
4,SAE_SVM_RBF,False,0.78934324659231725,0.77995452160223888,0.7845639355803925
4,SAE_SVM_POLY,True,0.74638487208008897,0.60944595821980019,0.62950450450450446
4,SAE_SVM_POLY,False,0.7284475128341299,0.59889390190656377,0.62245885769603093
4,DL_S,True,0.8976640711902113,0.90369540873460241,0.89977477477477474
4,DL_S,False,0.99964595503628961,0.99929216067952575,0.99947197043034408
4,SAE_S_SVM,True,0.60789766407119017,0.56514994829369181,0.56475225225225223
4,SAE_S_SVM,False,0.66277217206585237,0.59646327863629123,0.60943412831118537
4,SAE_S_SVM_RBF,True,0.82313681868743049,0.76723691031622587,0.78406531531531531
4,SAE_S_SVM_RBF,False,0.84262701363073111,0.77373211963589072,0.79926075860248169
4,SAE_S_SVM_POLY,True,0.73748609566184653,0.60163339382940106,0.61993243243243246
4,SAE_S_SVM_POLY,False,0.74561869357408395,0.60517241379310349,0.63169937516500929
5,SVM,True,0.55649241146711637,0.52575677110993091,0.53134577876845923
5,SVM,False,0.61738978306508052,0.59042998159611848,0.59639498432601878
5,SVM_RBF,True,0.26531759415401912,0.95161290322580649,0.62914460852605181
5,SVM_RBF,False,1.0,1.0,1.0
5,SVM_POLY,True,0.57110736368746484,0.900709219858156,0.75619949846753975
5,SVM_POLY,False,0.74597620713785862,0.98795180722891562,0.86903517938000696
5,Log,True,0.55536818437324342,0.53871319520174477,0.54388409027584284
5,Log,False,0.6843946815955213,0.66350067842605154,0.6701497735980495
5,DL,True,0.86734120292299044,0.87323146576117716,0.87183059348007796
5,DL,False,0.99982505248425468,0.99965016617106883,0.9997387669801463
5,SAE_SVM,True,0.68128161888701522,0.66740088105726858,0.673725271663416
5,SAE_SVM,False,0.68684394681595518,0.67538276277309484,0.67981539533263668
5,SAE_SVM_RBF,True,0.77627880831928053,0.75671232876712324,0.76539426023962109
5,SAE_SVM_RBF,False,0.78516445066480056,0.7821540606483095,0.78422152560083591
5,SAE_SVM_POLY,True,0.70489038785834734,0.59771210676835085,0.61855670103092786
5,SAE_SVM_POLY,False,0.7129111266620014,0.60138724911452179,0.62190874259839779
5,DL_S,True,0.89207419898819562,0.89257592800899888,0.8932850376149345
5,DL_S,False,0.99947515745276416,0.99930033234213744,0.99939045628700807
5,SAE_S_SVM,True,0.63856098931984262,0.55740922473012755,0.5695179715798272
5,SAE_S_SVM,False,0.6499300209937019,0.58183241973375099,0.59326018808777425
5,SAE_S_SVM_RBF,True,0.82686902754356384,0.75552131484334872,0.7815547506269156
5,SAE_S_SVM_RBF,False,0.83100069979006297,0.77160493827160481,0.79345175896900033
5,SAE_S_SVM_POLY,True,0.71950534007869593,0.59479553903345728,0.61799944274171081
5,SAE_S_SVM_POLY,False,0.72060881735479354,0.59592013888888884,0.61772901428073845
6,SVM,True,0.5574776785714286,0.54029204975662515,0.54106145251396653
6,SVM,False,0.63314646110721795,0.60678307588985891,0.61271171643094113
6,SVM_RBF,True,0.39229910714285715,0.88762626262626265,0.67094972067039105
6,SVM_RBF,False,1.0,1.0,1.0
6,SVM_POLY,True,0.6395089285714286,0.8842592592592593,0.77765363128491616
6,SVM_POLY,False,0.79782761037140859,0.98464864864864865,0.89305046272044697
6,Log,True,0.5719866071428571,0.55495397942609637,0.55614525139664805
6,Log,False,0.69709180098107915,0.66360907271514347,0.67295268028636279
6,DL,True,0.8733258928571429,0.8811936936936936,0.87765363128491625
6,DL,False,0.99982480728801681,1.0,0.99991269425528195
6,SAE_SVM,True,0.6456473214285714,0.66265750286368841,0.6581005586592179
6,SAE_SVM,False,0.69148563419761733,0.68369998267798371,0.68683429369652527
6,SAE_SVM_RBF,True,0.7918526785714286,0.75599360681939254,0.76787709497206702
6,SAE_SVM_RBF,False,0.80798878766643312,0.76522316243570587,0.78077527501309585
6,SAE_SVM_POLY,True,0.7466517857142857,0.59946236559139787,0.623463687150838
6,SAE_SVM_POLY,False,0.76173791170287319,0.59092144604512098,0.61847389558232935
6,DL_S,True,0.8900669642857143,0.88957055214723924,0.88966480446927376
6,DL_S,False,0.99947442186405044,1.0,0.99973808276584597
6,SAE_S_SVM,True,0.62890625,0.56069651741293536,0.56759776536312845
6,SAE_S_SVM,False,0.65364400840925019,0.59034810126582282,0.6013619696176008
6,SAE_S_SVM_RBF,True,0.8225446428571429,0.74595141700404854,0.77094972067039103
6,SAE_S_SVM_RBF,False,0.84985984583041341,0.76695652173913043,0.79649030906233631
