no.,method,isTest,recall,precision,accuracy
3,SAE_S_SVM_POLY,False,0.68212610734757684,0.66166807076663858,0.66509598603839437
4,SVM,True,0.53251121076233188,0.52486187845303867,0.53126729385722193
4,SVM,False,0.61301958090003439,0.60645709430756156,0.60486033036409237
4,SVM_RBF,True,0.96300448430493268,0.56217277486910999,0.61151079136690645
4,SVM_RBF,False,1.0,1.0,1.0
4,SVM_POLY,True,0.61771300448430488,0.884430176565008,0.77144438295517437
4,SVM_POLY,False,0.78718653383716941,0.98750269338504648,0.88783187754043069
4,Log,True,0.57286995515695072,0.54975793437331899,0.55755395683453235
4,Log,False,0.69872895912057709,0.66677593837075888,0.67248983827726372
4,DL,True,0.82847533632286996,0.85138248847926268,0.84394023242944105
4,DL,False,0.99965647543799385,0.99965647543799385,0.99965406901323184
4,SAE_SVM,True,0.66647982062780264,0.62121212121212122,0.63475373547315994
4,SAE_SVM,False,0.65544486430779803,0.64612258719945814,0.64576666954942485
4,SAE_SVM_RBF,True,0.72085201793721976,0.72409909909909909,0.72661870503597126
4,SAE_SVM_RBF,False,0.7342837512882171,0.73694190656783298,0.73423851941537666
4,SAE_SVM_POLY,True,0.67600896860986548,0.68483816013628618,0.68649695628112894
4,SAE_SVM_POLY,False,0.68344211611130201,0.69224077940153095,0.68762431894836984
4,DL_S,True,0.88789237668161436,0.81945162959130879,0.84809075816270063
4,DL_S,False,0.95809000343524564,0.88864107057511543,0.91844676986941109
4,SAE_S_SVM,True,0.66367713004484308,0.56813819577735125,0.58494742667404542
4,SAE_S_SVM,False,0.66111301958090007,0.57958138834512873,0.58790971201245357
4,SAE_S_SVM_RBF,True,0.79652466367713004,0.6705993393109958,0.7064194798007748
4,SAE_S_SVM_RBF,False,0.79010649261422194,0.6782659982306104,0.70561273026031301
4,SAE_S_SVM_POLY,True,0.71300448430493268,0.64568527918781726,0.66519092418372994
4,SAE_S_SVM_POLY,False,0.71143936791480589,0.64931807493337512,0.66124708120729914
5,SVM,True,0.52428810720268004,0.53903559127439726,0.54205866076369669
5,SVM,False,0.59996528982992015,0.61013060360042359,0.609549346942306
5,SVM_RBF,True,0.3361250697934115,0.90390390390390385,0.65329275041505253
5,SVM_RBF,False,1.0,1.0,1.0
5,SVM_POLY,True,0.61697375767727525,0.87907716785998413,0.76812396236856673
5,SVM_POLY,False,0.76952447066990626,0.98577145397954646,0.87959519072744574
5,Log,True,0.58291457286432158,0.55121436114044353,0.55810736026563368
5,Log,False,0.68483165567511284,0.65711906744379689,0.66482138223337084
5,DL,True,0.85762144053601341,0.83342376559956599,0.84449363586054238
5,DL,False,0.99982644914960084,0.99982644914960084,0.99982700458437856
5,SAE_SVM,True,0.65214963707426021,0.63512778684067428,0.64194798007747644
5,SAE_SVM,False,0.66227004512322107,0.65353656448021924,0.65669059769916094
5,SAE_SVM_RBF,True,0.70519262981574538,0.72711571675302245,0.72274488101826229
5,SAE_SVM_RBF,False,0.7176327664005554,0.73971377459749554,0.73341406452729008
