DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00782.12_int_PF00782.12,1,0.806,0.667,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,2,0.947,0.846,0.917,0.0,0.0,0.0
PF00782.12_int_PF00782.12,3,0.091,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,4,0.902,0.312,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,7,0.776,0.643,0.9,0.0,0.0,0.0
PF00782.12_int_PF00782.12,11,0.978,0.939,0.886,0.0,0.0,0.0
PF00782.12_int_PF00782.12,13,0.853,0.8,0.923,0.0,0.0,0.0
PF00782.12_int_PF00782.12,18,0.917,0.364,1.0,0.0,0.0,0.0
PF00563.12_int_PF00563.12,0.4605
PF00782.12_int_PF00782.12,0.78375
PF00051.10_int_PF00051.10,0.787375
PF00254.20_int_PF00254.20,0.8055
PF00711.11_int_PF00711.11,0.8545
PF00087.13_int_PF00087.13,0.8555
PF00028.9_int_PF00028.9,0.8815
PF00243.10_int_PF00243.10,0.885714285714
PF00393.11_int_PF00393.11,0.8948
PF00149.20_int_PF08321.4,0.895
PF00025.13_int_PF00025.13,0.901666666667
PF00074.12_int_PF07686.9,0.919
PF00385.16_int_PF00385.16,0.920666666667
PF00017.16_int_PF00018.20,0.950333333333
PF00167.10_int_PF07679.8,0.953125
PF00511.9_int_PF00511.9,0.955666666667
PF00104.22_int_PF08832.2,0.96025
PF00004.21_int_PF09336.2,0.968
PF00081.14_int_PF00081.14,0.9685
PF00033.11_int_PF00033.11,0.971
PF00033.11_int_PF02939.8,0.972333333333
PF00127.12_int_PF06433.3,0.977333333333
PF00617.11_int_PF00618.12,0.983
PF00033.11_int_PF02271.8,0.986333333333
PF00032.9_int_PF02939.8,0.9905
PF00712.11_int_PF02768.7,0.998333333333
PF00032.9_int_PF02271.8,1.0
PF00033.11_int_PF00355.18,1.0
PF00034.13_int_PF00141.15,1.0
PF00034.13_int_PF02239.8,1.0
