DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
CPSase_L_chain_int_CPSase_L_D2,16,0.971,0.939,0.939,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,92,0.987,0.984,0.926,0.967,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,54,0.969,1.0,0.889,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,34,0.996,0.983,0.952,0.988,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,136,0.981,0.983,0.921,0.973,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,72,0.996,0.98,0.96,0.962,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,108,0.979,0.968,0.938,0.955,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,123,0.974,1.0,0.898,0.97,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,15,0.998,0.961,0.98,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,53,0.972,0.935,0.906,0.966,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,91,0.954,0.957,0.9,0.966,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,135,0.983,0.978,0.957,0.979,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,33,0.973,0.905,0.966,0.949,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,107,0.965,0.961,0.86,0.953,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,71,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,122,0.964,0.923,1.0,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,14,1.0,1.0,0.917,0.992,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,52,0.997,0.938,0.978,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,90,1.0,0.909,1.0,0.992,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,32,1.0,1.0,0.917,0.959,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,106,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,134,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,70,1.0,1.0,0.889,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,13,0.969,1.0,0.889,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,121,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,51,0.986,1.0,0.923,0.931,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,89,0.857,1.0,0.7,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,105,0.898,1.0,0.778,0.857,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,31,0.875,1.0,0.889,0.906,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,69,0.976,0.967,0.922,0.955,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,133,0.944,1.0,0.75,0.806,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,12,0.988,0.967,0.951,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,120,0.982,0.982,0.982,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,50,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,88,0.993,0.982,0.948,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,30,0.989,0.95,0.983,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,104,0.999,1.0,0.969,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,68,0.98,0.979,0.904,0.97,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,132,0.975,0.966,0.983,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,11,0.969,0.957,0.9,0.955,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,119,0.983,1.0,0.959,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,49,0.982,0.968,0.984,0.979,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,87,0.986,0.938,0.918,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,103,0.985,0.961,1.0,0.965,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,29,0.99,0.932,0.965,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,67,0.934,1.0,0.917,0.917,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,131,0.963,0.941,0.941,0.951,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,10,1.0,1.0,0.909,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,118,0.876,0.818,0.9,0.95,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,48,0.978,0.959,0.959,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,86,1.0,1.0,1.0,0.951,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,28,1.0,1.0,0.917,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,102,0.975,1.0,0.917,0.926,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,66,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,130,1.0,1.0,0.917,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,9,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,117,1.0,1.0,1.0,0.917,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,85,0.999,1.0,0.953,0.988,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,47,1.0,1.0,0.846,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,27,0.889,1.0,0.857,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,101,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,65,0.979,0.95,0.919,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,129,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,8,0.987,0.969,0.969,0.965,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,116,0.99,0.983,0.95,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,84,0.983,0.977,0.894,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,46,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,26,0.979,0.966,0.949,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,100,0.975,0.982,0.903,0.965,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,64,0.96,0.939,0.979,0.977,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,128,0.995,0.966,0.966,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,7,0.991,1.0,0.943,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,115,0.983,0.98,0.941,0.962,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,83,0.985,0.927,0.927,0.97,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,45,0.993,1.0,0.969,0.952,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,25,0.96,0.906,0.935,0.939,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,99,0.998,0.979,0.922,0.944,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,63,0.99,0.9,0.9,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,151,0.947,0.681,0.941,0.921,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,6,1.0,1.0,0.917,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,114,0.95,0.818,1.0,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,82,0.992,0.959,0.94,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,44,0.983,0.981,0.964,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,24,1.0,1.0,0.917,0.934,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,98,1.0,1.0,0.923,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,62,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,150,0.958,0.917,0.957,0.925,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,5,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,113,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,81,0.977,1.0,0.918,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,43,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,97,0.98,1.0,0.875,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,23,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,61,0.99,0.952,0.967,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,149,0.9,0.681,0.914,0.92,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,4,0.978,0.983,0.922,0.967,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,161,0.998,0.978,0.957,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,80,0.994,0.958,0.939,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,42,0.993,0.952,0.984,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,96,0.97,0.983,0.919,0.958,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,22,0.991,0.983,0.966,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,60,0.975,0.961,0.942,0.988,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,148,0.94,0.558,0.96,0.931,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,3,0.982,0.979,0.959,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,160,0.965,0.917,0.936,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,79,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,41,0.974,0.979,0.958,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,169,0.796,0.0,0.0,0.571,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,21,0.958,0.918,0.918,0.927,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,59,0.992,1.0,0.917,0.934,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,147,0.959,0.894,0.913,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,2,1.0,1.0,0.857,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,159,0.968,0.977,0.915,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,78,0.917,1.0,0.857,0.944,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,40,0.967,1.0,0.917,0.992,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,168,0.989,0.979,0.959,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,20,0.959,0.909,0.833,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,58,0.98,1.0,0.875,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,146,1.0,1.0,0.942,0.973,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,1,0.98,0.967,0.921,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,158,0.996,0.977,0.955,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,77,0.961,0.968,0.938,0.969,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,39,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,167,0.989,0.958,0.958,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,176,1.0,1.0,0.958,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,183,0.989,0.98,0.891,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,145,0.959,1.0,0.917,0.926,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,189,0.995,0.979,0.902,0.957,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,157,0.984,1.0,0.938,0.977,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,194,0.992,1.0,0.958,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,198,0.993,0.936,0.978,0.97,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,166,0.994,0.978,0.978,0.991,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,175,0.983,0.935,0.896,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,182,0.992,1.0,0.926,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,144,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,188,1.0,1.0,0.98,0.999,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,193,0.981,1.0,0.957,0.965,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,156,0.975,0.977,0.915,0.961,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,197,0.977,0.885,0.92,0.941,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,165,0.939,0.738,0.969,0.916,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,174,0.991,0.86,0.974,0.963,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,181,0.999,0.98,0.98,0.991,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,143,0.991,0.983,0.908,0.969,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,187,0.981,0.979,0.902,0.969,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,192,0.994,0.979,0.959,0.99,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,155,0.991,0.977,0.896,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,196,0.976,0.962,0.926,0.973,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,164,0.97,0.829,0.944,0.921,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,173,0.992,0.911,0.976,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,180,0.988,1.0,0.92,0.96,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,142,0.984,0.98,0.941,0.946,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,186,1.0,1.0,0.958,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,191,0.974,0.978,0.918,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,154,0.989,0.952,0.93,0.99,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,195,0.99,0.979,0.922,0.986,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,163,0.993,0.956,0.915,0.998,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,172,0.979,0.98,0.923,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,179,0.99,0.98,0.941,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,141,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,185,0.568,0.0,0.0,0.481,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,190,0.995,0.979,0.958,0.995,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,153,0.949,0.922,0.94,0.945,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,202,0.983,0.941,0.941,0.966,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,162,0.605,0.0,0.0,0.802,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,171,1.0,1.0,0.922,0.973,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,178,0.995,0.978,0.957,0.988,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,205,1.0,0.98,1.0,0.988,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,184,0.98,0.956,0.935,0.987,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,152,0.97,0.863,0.957,0.942,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,208,0.972,0.941,0.906,0.939,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,201,0.988,0.882,1.0,0.996,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,211,0.981,0.917,0.978,0.967,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,170,0.986,0.962,0.893,0.989,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,177,0.983,0.977,0.915,0.989,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,204,0.976,0.959,0.94,0.973,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,214,0.994,0.956,0.956,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,217,0.993,0.96,0.96,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,207,0.98,0.902,0.939,0.96,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,200,0.955,0.812,0.929,0.944,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,210,0.993,0.938,0.938,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,220,1.0,1.0,1.0,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,223,0.981,0.974,0.902,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,203,0.99,0.941,0.96,0.979,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,206,0.997,0.959,1.0,0.964,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,216,0.995,1.0,0.904,0.993,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,213,0.99,0.978,0.936,0.97,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,199,0.977,0.957,0.918,0.96,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,209,0.987,0.917,0.978,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,219,0.98,0.962,0.911,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,222,1.0,1.0,0.973,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,225,0.962,0.974,0.905,0.99,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,215,0.991,0.936,0.936,0.993,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,212,0.999,0.957,1.0,0.986,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,221,0.983,1.0,0.949,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,218,0.988,0.958,0.939,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,224,1.0,1.0,1.0,0.993,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,0.977448888889
