DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00511.9_int_PF00511.9,15,0.985,0.944,0.944,0.0,0.0,0.0
PF00563.12_int_PF00563.12,1,0.512,0.022,0.2,0.0,0.0,0.0
PF00563.12_int_PF00563.12,2,0.717,0.6,0.688,0.0,0.0,0.0
PF00563.12_int_PF00563.12,4,0.383,0.071,0.5,0.0,0.0,0.0
PF00563.12_int_PF00563.12,9,0.119,0.08,0.138,0.0,0.0,0.0
PF00617.11_int_PF00618.12,1,0.996,0.812,1.0,0.0,0.0,0.0
PF00617.11_int_PF00618.12,11,0.961,0.651,0.966,0.0,0.0,0.0
PF00711.11_int_PF00711.11,1,0.472,0.0,0.0,0.0,0.0,0.0
PF00711.11_int_PF00711.11,23,0.75,0.9,0.692,0.0,0.0,0.0
PF00712.11_int_PF02768.7,1,0.994,0.853,1.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,7,1.0,1.0,1.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,9,1.0,0.966,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,1,1.0,0.833,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,2,0.917,0.846,0.917,0.0,0.0,0.0
PF00782.12_int_PF00782.12,3,0.273,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,4,0.523,0.062,0.5,0.0,0.0,0.0
PF00782.12_int_PF00782.12,7,0.842,0.357,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,11,0.669,0.182,0.857,0.0,0.0,0.0
PF00782.12_int_PF00782.12,13,0.929,0.8,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,18,0.81,0.182,1.0,0.0,0.0,0.0
PF00563.12_int_PF00563.12,0.43275
PF00711.11_int_PF00711.11,0.611
PF00254.20_int_PF00254.20,0.618166666667
PF00028.9_int_PF00028.9,0.726
PF00782.12_int_PF00782.12,0.745375
PF00074.12_int_PF07686.9,0.803666666667
PF00051.10_int_PF00051.10,0.8065
PF00149.20_int_PF08321.4,0.8345
PF00087.13_int_PF00087.13,0.8442
PF00385.16_int_PF00385.16,0.846
PF00017.16_int_PF00018.20,0.861333333333
PF00393.11_int_PF00393.11,0.8682
PF00243.10_int_PF00243.10,0.874714285714
PF00004.21_int_PF09336.2,0.885
PF00025.13_int_PF00025.13,0.888777777778
PF00167.10_int_PF07679.8,0.9155
PF00104.22_int_PF08832.2,0.936
PF00081.14_int_PF00081.14,0.950125
PF00617.11_int_PF00618.12,0.9785
PF00511.9_int_PF00511.9,0.979833333333
PF00034.13_int_PF00141.15,0.98
PF00127.12_int_PF06433.3,0.981333333333
PF00033.11_int_PF00033.11,0.983333333333
PF00032.9_int_PF02939.8,0.9865
PF00712.11_int_PF02768.7,0.998
PF00032.9_int_PF02271.8,1.0
PF00033.11_int_PF00355.18,1.0
PF00033.11_int_PF02271.8,1.0
PF00033.11_int_PF02939.8,1.0
PF00034.13_int_PF02239.8,1.0
