DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
CPSase_L_chain_int_CPSase_L_D2,175,0.976,0.978,0.9,0.96,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,182,0.989,1.0,0.943,0.986,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,188,1.0,1.0,0.961,0.962,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,166,0.994,1.0,0.939,0.96,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,193,0.979,1.0,0.9,0.947,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,197,0.972,0.942,0.925,0.952,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,144,0.98,1.0,0.875,0.939,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,156,1.0,1.0,1.0,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,174,0.984,0.767,1.0,0.969,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,181,1.0,1.0,0.961,0.995,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,165,0.953,0.762,0.941,0.926,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,187,0.995,1.0,0.94,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,196,0.992,0.981,0.944,0.952,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,192,0.987,1.0,0.923,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,143,0.987,1.0,0.923,0.985,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,155,0.973,0.955,0.933,0.961,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,173,0.988,0.889,1.0,0.987,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,180,0.983,0.978,0.938,0.985,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,164,0.935,0.78,0.865,0.914,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,186,1.0,1.0,0.979,0.989,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,191,0.994,1.0,0.958,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,195,0.99,0.979,0.922,0.964,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,142,0.996,1.0,0.98,0.998,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,154,0.977,0.952,0.909,0.997,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,163,0.993,1.0,0.957,0.979,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,172,1.0,1.0,0.942,0.995,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,179,0.977,1.0,0.875,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,185,0.691,0.0,0.0,0.679,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,190,1.0,1.0,0.94,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,202,0.996,1.0,0.911,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,141,0.993,1.0,0.923,0.979,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,153,0.951,0.882,0.9,0.932,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,171,0.979,1.0,0.94,0.948,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,178,0.991,1.0,0.885,0.973,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,162,0.605,0.111,0.5,0.593,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,184,1.0,1.0,0.918,0.994,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,205,0.994,0.98,0.962,0.973,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,201,0.859,0.471,0.889,0.866,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,208,0.988,0.98,0.962,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,152,0.975,0.804,0.953,0.926,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,170,1.0,1.0,0.963,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,177,0.991,1.0,0.978,0.966,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,211,0.995,0.958,0.958,0.995,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,214,0.976,0.978,0.936,0.985,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,204,0.995,0.98,0.923,0.969,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,200,0.917,0.75,0.9,0.901,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,207,0.992,0.941,0.98,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,217,0.969,1.0,0.943,0.974,0.0,0.0
