DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00167.10_int_PF07679.8,11,0.849,0.333,0.75,0.0,0.0,0.0
PF00167.10_int_PF07679.8,24,1.0,0.893,1.0,0.0,0.0,0.0
PF00167.10_int_PF07679.8,25,0.913,0.643,0.9,0.0,0.0,0.0
PF00167.10_int_PF07679.8,26,0.964,1.0,0.878,0.0,0.0,0.0
PF00243.10_int_PF00243.10,1,0.836,0.812,0.767,0.0,0.0,0.0
PF00243.10_int_PF00243.10,2,0.946,0.779,0.896,0.0,0.0,0.0
PF00243.10_int_PF00243.10,3,0.894,0.787,0.843,0.0,0.0,0.0
PF00243.10_int_PF00243.10,4,0.76,0.3,1.0,0.0,0.0,0.0
PF00243.10_int_PF00243.10,7,0.81,0.6,0.794,0.0,0.0,0.0
PF00243.10_int_PF00243.10,8,0.892,0.821,0.833,0.0,0.0,0.0
PF00243.10_int_PF00243.10,12,0.912,0.732,0.882,0.0,0.0,0.0
PF00254.20_int_PF00254.20,1,0.732,0.435,0.833,0.0,0.0,0.0
PF00254.20_int_PF00254.20,7,0.703,0.438,0.778,0.0,0.0,0.0
PF00254.20_int_PF00254.20,9,0.413,0.091,1.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,15,0.734,0.75,0.857,0.0,0.0,0.0
PF00254.20_int_PF00254.20,16,0.667,0.4,0.727,0.0,0.0,0.0
PF00254.20_int_PF00254.20,18,0.835,0.636,0.875,0.0,0.0,0.0
PF00385.16_int_PF00385.16,1,0.909,1.0,0.786,0.0,0.0,0.0
PF00385.16_int_PF00385.16,11,0.85,1.0,0.833,0.0,0.0,0.0
PF00385.16_int_PF00385.16,13,0.889,0.0,0.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,17,0.83,0.333,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,18,0.712,0.263,0.833,0.0,0.0,0.0
PF00385.16_int_PF00385.16,19,0.693,0.105,0.667,0.0,0.0,0.0
PF00393.11_int_PF00393.11,1,0.848,0.693,0.807,0.0,0.0,0.0
PF00393.11_int_PF00393.11,2,0.876,0.73,0.827,0.0,0.0,0.0
PF00393.11_int_PF00393.11,5,0.891,0.879,0.751,0.0,0.0,0.0
PF00393.11_int_PF00393.11,7,0.889,0.801,0.851,0.0,0.0,0.0
PF00393.11_int_PF00393.11,11,0.904,0.73,0.857,0.0,0.0,0.0
PF00511.9_int_PF00511.9,1,0.95,0.733,0.917,0.0,0.0,0.0
PF00511.9_int_PF00511.9,2,0.941,0.975,0.907,0.0,0.0,0.0
PF00511.9_int_PF00511.9,3,0.985,0.725,1.0,0.0,0.0,0.0
PF00511.9_int_PF00511.9,7,0.899,0.559,0.792,0.0,0.0,0.0
PF00511.9_int_PF00511.9,9,0.959,0.654,0.971,0.0,0.0,0.0
PF00511.9_int_PF00511.9,15,0.992,0.917,1.0,0.0,0.0,0.0
PF00563.12_int_PF00563.12,1,0.565,0.043,0.5,0.0,0.0,0.0
PF00563.12_int_PF00563.12,2,0.669,0.036,0.333,0.0,0.0,0.0
PF00563.12_int_PF00563.12,4,0.506,0.125,0.5,0.0,0.0,0.0
PF00563.12_int_PF00563.12,9,0.323,0.52,0.361,0.0,0.0,0.0
PF00617.11_int_PF00618.12,1,0.894,0.375,0.857,0.0,0.0,0.0
PF00617.11_int_PF00618.12,11,0.946,0.791,0.919,0.0,0.0,0.0
PF00711.11_int_PF00711.11,1,0.25,0.333,0.333,0.0,0.0,0.0
PF00711.11_int_PF00711.11,23,0.51,0.5,0.714,0.0,0.0,0.0
PF00712.11_int_PF02768.7,1,0.995,0.824,1.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,7,0.99,0.929,0.963,0.0,0.0,0.0
PF00712.11_int_PF02768.7,9,1.0,0.931,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,1,0.917,0.667,0.8,0.0,0.0,0.0
PF00782.12_int_PF00782.12,2,0.888,0.538,0.875,0.0,0.0,0.0
PF00782.12_int_PF00782.12,3,0.545,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,4,0.555,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,7,0.811,0.286,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,11,0.754,0.121,0.8,0.0,0.0,0.0
PF00782.12_int_PF00782.12,13,0.684,0.667,0.833,0.0,0.0,0.0
PF00782.12_int_PF00782.12,18,0.62,0.182,0.4,0.0,0.0,0.0
PF00711.11_int_PF00711.11,0.38
PF00563.12_int_PF00563.12,0.51575
