DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00254.20_int_PF00254.20,18,0.942,0.545,0.857,0.0,0.0,0.0
PF00385.16_int_PF00385.16,1,0.967,1.0,0.733,0.0,0.0,0.0
PF00385.16_int_PF00385.16,11,0.93,1.0,0.833,0.0,0.0,0.0
PF00385.16_int_PF00385.16,13,0.975,0.333,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,17,0.978,0.944,0.895,0.0,0.0,0.0
PF00385.16_int_PF00385.16,18,0.856,0.684,0.812,0.0,0.0,0.0
PF00385.16_int_PF00385.16,19,0.906,0.789,0.789,0.0,0.0,0.0
PF00393.11_int_PF00393.11,1,0.18,0.0,0.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,2,0.872,0.0,0.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,5,0.914,0.0,0.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,7,0.882,0.0,0.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,11,0.887,0.0,0.0,0.0,0.0,0.0
PF00511.9_int_PF00511.9,1,1.0,0.933,1.0,0.0,0.0,0.0
PF00511.9_int_PF00511.9,2,0.976,1.0,0.93,0.0,0.0,0.0
PF00511.9_int_PF00511.9,3,0.947,0.975,0.907,0.0,0.0,0.0
PF00511.9_int_PF00511.9,7,0.997,1.0,0.971,0.0,0.0,0.0
PF00511.9_int_PF00511.9,9,0.952,0.808,0.933,0.0,0.0,0.0
PF00511.9_int_PF00511.9,15,0.966,0.944,0.919,0.0,0.0,0.0
PF00563.12_int_PF00563.12,1,0.683,1.0,0.5,0.0,0.0,0.0
PF00563.12_int_PF00563.12,2,0.52,1.0,0.5,0.0,0.0,0.0
PF00563.12_int_PF00563.12,4,0.409,1.0,0.5,0.0,0.0,0.0
PF00563.12_int_PF00563.12,9,0.045,1.0,0.5,0.0,0.0,0.0
PF00617.11_int_PF00618.12,1,0.995,0.969,0.969,0.0,0.0,0.0
PF00617.11_int_PF00618.12,11,0.991,1.0,0.977,0.0,0.0,0.0
PF00711.11_int_PF00711.11,1,0.667,0.333,0.667,0.0,0.0,0.0
PF00711.11_int_PF00711.11,23,0.43,0.6,0.545,0.0,0.0,0.0
PF00712.11_int_PF02768.7,1,0.995,0.971,1.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,7,1.0,1.0,1.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,9,0.998,1.0,0.967,0.0,0.0,0.0
PF00782.12_int_PF00782.12,1,1.0,1.0,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,2,0.923,1.0,0.929,0.0,0.0,0.0
PF00782.12_int_PF00782.12,3,0.409,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,4,0.875,0.375,0.857,0.0,0.0,0.0
PF00782.12_int_PF00782.12,7,0.806,0.643,0.818,0.0,0.0,0.0
PF00782.12_int_PF00782.12,11,0.95,1.0,0.868,0.0,0.0,0.0
PF00782.12_int_PF00782.12,13,0.009,1.0,0.5,0.0,0.0,0.0
PF00782.12_int_PF00782.12,18,0.983,0.364,1.0,0.0,0.0,0.0
PF00563.12_int_PF00563.12,0.41425
PF00711.11_int_PF00711.11,0.5485
PF00782.12_int_PF00782.12,0.744375
PF00393.11_int_PF00393.11,0.747
PF00254.20_int_PF00254.20,0.862333333333
PF00087.13_int_PF00087.13,0.8777
PF00028.9_int_PF00028.9,0.880625
PF00149.20_int_PF08321.4,0.8845
PF00243.10_int_PF00243.10,0.890142857143
PF00051.10_int_PF00051.10,0.893625
PF00017.16_int_PF00018.20,0.918222222222
PF00025.13_int_PF00025.13,0.921555555556
PF00074.12_int_PF07686.9,0.922333333333
PF00167.10_int_PF07679.8,0.93
PF00104.22_int_PF08832.2,0.93125
PF00004.21_int_PF09336.2,0.931666666667
PF00385.16_int_PF00385.16,0.935333333333
PF00081.14_int_PF00081.14,0.9635
PF00511.9_int_PF00511.9,0.973
PF00127.12_int_PF06433.3,0.977
PF00033.11_int_PF02271.8,0.986333333333
PF00032.9_int_PF02939.8,0.987
PF00033.11_int_PF00033.11,0.9885
PF00617.11_int_PF00618.12,0.993
PF00712.11_int_PF02768.7,0.997666666667
PF00032.9_int_PF02271.8,1.0
PF00033.11_int_PF00355.18,1.0
PF00033.11_int_PF02939.8,1.0
PF00034.13_int_PF00141.15,1.0
PF00034.13_int_PF02239.8,1.0
