DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00385.16_int_PF00385.16,18,0.839,0.684,0.812,0.0,0.0,0.0
PF00385.16_int_PF00385.16,19,0.363,0.053,0.143,0.0,0.0,0.0
PF00393.11_int_PF00393.11,1,0.851,0.744,0.811,0.0,0.0,0.0
PF00393.11_int_PF00393.11,2,0.911,0.85,0.847,0.0,0.0,0.0
PF00393.11_int_PF00393.11,5,0.93,0.954,0.813,0.0,0.0,0.0
PF00393.11_int_PF00393.11,7,0.905,0.822,0.858,0.0,0.0,0.0
PF00393.11_int_PF00393.11,11,0.945,0.946,0.851,0.0,0.0,0.0
PF00511.9_int_PF00511.9,1,0.94,0.867,0.812,0.0,0.0,0.0
PF00511.9_int_PF00511.9,2,0.982,0.95,0.884,0.0,0.0,0.0
PF00511.9_int_PF00511.9,3,0.995,0.975,0.929,0.0,0.0,0.0
PF00511.9_int_PF00511.9,7,0.993,0.971,0.892,0.0,0.0,0.0
PF00511.9_int_PF00511.9,9,0.943,0.865,0.918,0.0,0.0,0.0
PF00511.9_int_PF00511.9,15,0.961,0.972,0.833,0.0,0.0,0.0
PF00563.12_int_PF00563.12,1,0.784,0.587,0.794,0.0,0.0,0.0
PF00563.12_int_PF00563.12,2,0.902,0.836,0.821,0.0,0.0,0.0
PF00563.12_int_PF00563.12,4,0.838,0.75,0.824,0.0,0.0,0.0
PF00563.12_int_PF00563.12,9,0.364,0.02,0.091,0.0,0.0,0.0
PF00617.11_int_PF00618.12,1,0.919,0.844,0.931,0.0,0.0,0.0
PF00617.11_int_PF00618.12,11,0.958,0.581,1.0,0.0,0.0,0.0
PF00711.11_int_PF00711.11,1,0.722,0.5,0.75,0.0,0.0,0.0
PF00711.11_int_PF00711.11,23,0.73,0.1,0.333,0.0,0.0,0.0
PF00712.11_int_PF02768.7,1,0.978,0.971,0.971,0.0,0.0,0.0
PF00712.11_int_PF02768.7,7,1.0,1.0,0.933,0.0,0.0,0.0
PF00712.11_int_PF02768.7,9,0.998,1.0,0.906,0.0,0.0,0.0
PF00782.12_int_PF00782.12,1,0.444,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,2,0.74,0.615,0.889,0.0,0.0,0.0
PF00782.12_int_PF00782.12,3,0.405,0.182,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,4,0.48,0.25,0.5,0.0,0.0,0.0
PF00782.12_int_PF00782.12,7,0.587,0.429,0.667,0.0,0.0,0.0
PF00782.12_int_PF00782.12,11,0.604,0.121,0.8,0.0,0.0,0.0
PF00782.12_int_PF00782.12,13,0.804,0.6,0.75,0.0,0.0,0.0
PF00782.12_int_PF00782.12,18,0.686,0.455,0.714,0.0,0.0,0.0
PF00782.12_int_PF00782.12,0.59375
PF00028.9_int_PF00028.9,0.61025
PF00051.10_int_PF00051.10,0.6105
PF00254.20_int_PF00254.20,0.612333333333
PF00385.16_int_PF00385.16,0.703833333333
PF00563.12_int_PF00563.12,0.722
PF00711.11_int_PF00711.11,0.726
PF00017.16_int_PF00018.20,0.730333333333
PF00087.13_int_PF00087.13,0.8045
PF00025.13_int_PF00025.13,0.817555555556
PF00074.12_int_PF07686.9,0.855
PF00393.11_int_PF00393.11,0.9084
PF00034.13_int_PF00141.15,0.9195
PF00243.10_int_PF00243.10,0.927857142857
PF00127.12_int_PF06433.3,0.931
PF00617.11_int_PF00618.12,0.9385
PF00167.10_int_PF07679.8,0.94775
PF00004.21_int_PF09336.2,0.949
PF00081.14_int_PF00081.14,0.9495
PF00149.20_int_PF08321.4,0.9665
PF00511.9_int_PF00511.9,0.969
PF00104.22_int_PF08832.2,0.97475
PF00033.11_int_PF00033.11,0.980166666667
PF00034.13_int_PF02239.8,0.9805
PF00032.9_int_PF02939.8,0.983
PF00033.11_int_PF02939.8,0.990666666667
PF00712.11_int_PF02768.7,0.992
PF00033.11_int_PF02271.8,0.994666666667
PF00032.9_int_PF02271.8,0.9965
PF00033.11_int_PF00355.18,1.0
