DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00243.10_int_PF00243.10,8,0.873,0.0,0.0,0.0,0.0,0.0
PF00243.10_int_PF00243.10,12,0.107,0.0,0.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,1,0.144,0.0,0.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,7,0.324,0.0,0.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,9,0.128,0.0,0.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,15,0.75,0.0,0.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,16,0.902,0.0,0.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,18,0.091,0.0,0.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,1,1.0,1.0,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,11,1.0,0.8,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,13,0.901,0.222,0.667,0.0,0.0,0.0
PF00385.16_int_PF00385.16,17,0.951,0.833,0.833,0.0,0.0,0.0
PF00385.16_int_PF00385.16,18,0.687,0.263,0.556,0.0,0.0,0.0
PF00385.16_int_PF00385.16,19,0.928,0.368,1.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,1,0.225,0.0,0.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,2,0.154,0.0,0.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,5,0.923,0.0,0.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,7,0.101,0.0,0.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,11,0.087,0.0,0.0,0.0,0.0,0.0
PF00511.9_int_PF00511.9,1,0.977,0.8,0.96,0.0,0.0,0.0
PF00511.9_int_PF00511.9,2,0.99,1.0,0.976,0.0,0.0,0.0
PF00511.9_int_PF00511.9,3,0.955,0.925,0.925,0.0,0.0,0.0
PF00511.9_int_PF00511.9,7,1.0,0.794,1.0,0.0,0.0,0.0
PF00511.9_int_PF00511.9,9,0.954,0.731,0.927,0.0,0.0,0.0
PF00511.9_int_PF00511.9,15,0.995,0.944,0.971,0.0,0.0,0.0
PF00563.12_int_PF00563.12,1,0.483,0.0,0.0,0.0,0.0,0.0
PF00563.12_int_PF00563.12,2,0.549,0.0,0.0,0.0,0.0,0.0
PF00563.12_int_PF00563.12,4,0.419,0.0,0.0,0.0,0.0,0.0
PF00563.12_int_PF00563.12,9,0.054,0.0,0.0,0.0,0.0,0.0
PF00617.11_int_PF00618.12,1,1.0,0.875,1.0,0.0,0.0,0.0
PF00617.11_int_PF00618.12,11,0.97,1.0,0.896,0.0,0.0,0.0
PF00711.11_int_PF00711.11,1,0.778,0.0,0.0,0.0,0.0,0.0
PF00711.11_int_PF00711.11,23,0.69,0.0,0.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,1,0.995,0.912,1.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,7,1.0,1.0,1.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,9,1.0,1.0,1.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,1,1.0,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,2,0.929,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,3,0.682,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,4,0.816,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,7,0.847,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,11,0.954,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,13,1.0,0.0,0.0,0.0,0.0,0.0
PF00782.12_int_PF00782.12,18,0.942,0.182,1.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,0.298
PF00563.12_int_PF00563.12,0.37625
PF00254.20_int_PF00254.20,0.389833333333
PF00087.13_int_PF00087.13,0.5709
PF00711.11_int_PF00711.11,0.734
PF00243.10_int_PF00243.10,0.753714285714
PF00051.10_int_PF00051.10,0.7645
PF00028.9_int_PF00028.9,0.824875
PF00149.20_int_PF08321.4,0.865
PF00782.12_int_PF00782.12,0.89625
PF00025.13_int_PF00025.13,0.902222222222
PF00385.16_int_PF00385.16,0.911166666667
PF00017.16_int_PF00018.20,0.911333333333
PF00074.12_int_PF07686.9,0.945333333333
PF00104.22_int_PF08832.2,0.952
PF00167.10_int_PF07679.8,0.95325
PF00004.21_int_PF09336.2,0.964
PF00081.14_int_PF00081.14,0.964875
PF00127.12_int_PF06433.3,0.977
PF00511.9_int_PF00511.9,0.9785
PF00033.11_int_PF00033.11,0.984833333333
PF00617.11_int_PF00618.12,0.985
PF00034.13_int_PF00141.15,0.9955
PF00712.11_int_PF02768.7,0.998333333333
PF00033.11_int_PF00355.18,0.998571428571
PF00032.9_int_PF02939.8,0.99925
PF00032.9_int_PF02271.8,1.0
PF00033.11_int_PF02271.8,1.0
PF00033.11_int_PF02939.8,1.0
PF00034.13_int_PF02239.8,1.0
