DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
CPSase_L_chain_int_CPSase_L_D2,159,0.999,1.0,0.957,0.996,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,147,0.958,0.872,0.891,0.961,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,40,0.959,0.909,0.909,0.893,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,21,0.885,0.82,0.833,0.91,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,77,0.969,0.968,0.871,0.94,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,158,0.972,0.953,0.976,0.997,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,168,0.989,1.0,0.941,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,58,1.0,1.0,0.875,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,1,0.966,0.633,0.974,0.89,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,146,0.999,1.0,0.98,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,39,0.859,0.875,0.875,0.812,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,20,0.975,1.0,0.846,0.95,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,176,0.981,1.0,0.902,0.961,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,167,0.992,1.0,0.889,0.959,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,157,0.99,0.978,0.957,0.959,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,189,0.962,1.0,0.904,0.961,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,183,1.0,1.0,0.943,0.991,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,145,0.909,0.909,0.909,0.917,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,194,0.998,1.0,0.885,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,198,0.983,0.915,0.935,0.962,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,175,0.969,0.978,0.865,0.937,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,166,0.989,1.0,0.939,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,156,0.999,1.0,0.898,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,188,0.991,1.0,0.942,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,144,1.0,1.0,0.875,0.878,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,182,0.985,0.96,0.923,0.961,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,193,0.992,1.0,0.957,0.97,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,197,0.997,0.981,0.962,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,174,0.991,0.837,1.0,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,155,0.996,0.977,0.956,0.983,0.0,0.0
